26.6353,-2.20362
27.7505,-0.114876
30.0262,0.718083
31.7062,1.58112
42.7577,10.6775
27.2425,-0.0636904
40.8328,6.62343
45.2756,12.4087
21.6072,-0.253904
20.0285,-0.809048
28.807,0.63439
49.4416,16.8919
34.6336,2.77548
28.2639,0.435637
28.9553,-3.81388
32.7092,1.21789
23.4307,0.0206649
27.9061,0.726129
32.4116,1.10195
31.5151,1.21034
38.2251,5.45305
34.6199,4.04193
28.3159,0.864768
23.2291,-1.21779
21.3187,-1.12005
26.1199,-0.798594
32.022,1.65218
21.8805,-0.515876
33.7013,2.35056
23.3979,0.2988
32.6464,0.00139649
31.8286,1.01358
20.3537,-0.957644
31.4253,0.323392
27.1555,-0.57058
40.2885,6.70046
26.3061,0.208366
33.5874,2.92467
29.0898,-0.357439
34.3708,1.97974
39.1491,7.28148
18.2989,-0.58812
27.6211,0.468885
34.6992,2.96764
33.8444,1.70222
20.3705,-0.387134
23.5776,0.294583
16.8271,-1.12936
22.2044,0.266443
24.0893,0.0400661
45.2009,12.1245
33.3762,2.26365
25.4627,-0.290684
30.4384,1.07732
42.7256,8.6412
41.6256,9.53398
34.0785,2.25219
31.8017,1.4207
38.1067,5.56816
37.9534,5.63197
44.922,12.0181
40.4556,6.05814
22.7574,0.54074
34.1755,1.53057
42.0619,10.2082
27.138,-0.434351
34.4626,0.81148
25.624,0.763456
40.8412,7.85194
28.0235,0.586463
24.807,-1.00755
30.6129,0.908494
38.557,5.7047
30.9379,1.31361
41.4936,8.89396
28.5887,0.602709
33.4629,2.24787
19.4831,-0.459746
33.4066,2.29605
29.8262,1.38123
30.7266,1.74455
27.5409,0.151845
43.495,10.5468
38.2576,6.28097
27.125,0.450081
49.7066,16.0639
31.5433,1.55812
28.0408,1.17765
40.5296,8.25657
31.7408,0.904656
37.8855,5.57189
24.0226,-0.284173
27.5991,0.0394822
35.0508,3.75118
39.1983,7.09244
39.2063,6.27151
32.5613,1.85832
22.0919,0.386754
25.2596,0.498123
33.017,2.60079
35.1672,3.33772
31.6286,1.57073
42.2974,10.0323
30.7081,1.7938
36.5622,4.93862
47.4211,15.4694
33.757,3.13768
36.4759,3.37426
30.622,0.955783
30.4133,1.19832
25.5119,0.519093
34.9347,3.01816
25.8576,-0.914533
25.4259,-0.45359
30.4638,-0.358597
24.6806,-1.15324
27.517,0.251302
40.2111,7.01701
26.5413,0.23378
21.3114,-0.625225
36.3301,5.34514
36.9808,4.02365
37.5019,5.60773
22.146,-0.331325
33.7779,3.06038
27.1803,0.0284141
42.8485,10.5552
34.4984,3.4173
29.0327,1.25965
37.7189,5.41987
22.5174,-1.30513
41.0505,9.04995
32.6289,1.3298
36.0531,4.67641
31.2047,0.485664
35.0276,3.16873
27.6861,-0.857662
35.3112,2.43175
30.0567,1.63916
23.3074,0.101442
31.8889,1.14397
29.7042,0.963842
30.5587,0.764808
32.7623,0.82157
32.2461,0.979686
19.6229,0.232162
35.6684,2.36656
26.4672,-0.282573
34.6243,2.03326
27.923,0.450493
41.1876,8.46235
23.1419,-0.319951
33.5641,2.54815
36.7089,5.35726
27.4999,0.838199
30.4574,1.18924
18.0288,-0.327872
30.6191,-0.0875044
38.7581,5.02479
34.5358,2.12007
25.4176,-0.39577
33.6702,2.9466
30.2546,1.0839
43.1791,10.0687
29.26,0.0976132
26.0787,0.460158
24.411,0.328075
27.3843,-0.260414
34.6274,2.00506
29.8257,-0.100491
27.9829,0.505752
30.4344,1.19015
27.8957,-0.0250455
29.996,0.714795
33.8248,3.08801
50.4493,16.7755
39.1382,6.22156
20.1753,-0.613047
42.9706,10.3386
27.7777,0.564132
43.2196,10.3221
38.5769,6.07987
23.6484,-0.530495
29.5703,0.649153
23.0097,0.26345
25.9268,-0.466172
25.1621,-0.405135
38.0965,5.54165
25.3199,0.0763078
21.8174,-0.19053
46.2199,13.1823
29.5383,0.798769
24.5347,0.375932
27.0682,0.525083
36.0904,5.04339
30.2665,-0.163491
32.5324,0.297411
34.3811,3.59664
33.5625,1.78641
24.2362,-0.132706
30.8437,1.28493
26.433,0.465748
42.4415,8.38623
36.293,5.04119
40.2673,7.92243
35.1035,3.65559
46.2106,13.8603
22.4907,0.0724272
34.502,3.32189
37.6863,5.57866
38.573,6.00692
34.5655,2.99023
34.5877,3.61829
22.8304,-0.154398
30.6431,0.103359
33.6601,2.62376
29.1084,0.289632
26.0412,0.64457
45.5711,13.4199
28.1054,-0.271344
39.3819,7.18928
45.306,13.1782
39.3539,6.52918
33.9448,3.2097
35.3563,4.48709
32.6221,2.89656
25.9375,0.168227
20.4567,-0.13842
47.0508,13.8062
32.89,0.3872
32.0857,0.517147
26.6902,-0.783376
31.1082,1.49031
27.6716,-1.43338
30.8012,1.80576
35.5948,3.795
31.7706,2.03753
47.5224,14.5975
22.5319,-0.220332
32.1918,1.53735
30.808,1.67356
22.0327,0.180852
36.3264,3.40251
42.9401,9.17349
25.9983,-1.32672
30.9552,0.312426
26.9361,-1.7684
24.966,-1.62116
48.278,14.4655
32.3002,2.03725
46.8016,14.4829
33.1165,2.05777
27.3708,0.0323834
28.8579,0.142065
31.8537,1.13929
44.9114,12.2988
31.3029,1.31529
42.5172,9.33268
29.6246,-0.406063
42.9945,9.0739
29.3897,0.887959
29.2781,0.671478
21.754,-0.0390699
44.3748,11.7941
32.619,2.17144
26.2858,0.470719
30.6539,1.47759
39.7612,7.80177
25.6167,-0.286089
29.6672,0.688359
49.1333,15.7157
23.07,-0.353374
29.7724,-0.583247
21.8135,-0.054339
26.7299,0.71025
29.6499,1.02758
39.8448,8.0248
24.0699,-0.127985
23.5635,0.252526
30.1798,0.24156
29.914,0.336239
29.6141,0.790632
35.2842,2.20517
29.8618,0.618797
35.532,2.98884
47.2894,14.7024
28.3419,0.0234549
22.6031,-0.345881
32.9528,1.18303
32.7209,0.334132
31.7643,-0.503352
18.5062,-0.696777
41.7458,9.82205
40.2438,7.80874
34.6523,2.21064
25.6806,0.289789
28.7401,0.234579
26.6115,0.449724
37.2768,2.53584
40.4724,8.143
