36.7738,4.6437
28.2485,0.0117751
34.753,2.78786
31.9278,0.215446
38.9218,6.80183
26.735,0.06451
30.4909,-0.25748
38.2845,6.56064
29.0226,0.204945
28.6861,-0.0187596
28.9561,-0.048833
31.416,-0.0133689
33.3791,1.53176
25.3559,-0.0482751
49.0604,17.1168
30.519,-0.0253495
22.4072,0.0318885
22.5624,-0.0115811
37.5748,5.23239
30.1228,-0.0941026
34.1877,2.2628
35.046,2.87194
21.7622,-0.193281
29.6835,0.425384
33.8691,2.14577
26.1611,0.0986082
42.0461,10.1427
27.8197,-0.135561
20.5147,-0.18133
28.5747,0.0388536
19.0606,0.115012
21.9811,-0.164594
23.7348,0.147247
25.5596,0.127921
21.884,-0.0251926
26.8093,-0.0191263
40.9439,8.4881
33.3398,1.41884
34.0592,2.38341
25.994,0.116876
30.0356,-0.0183917
34.5603,2.72995
28.7539,0.199166
24.2263,0.00486689
23.69,-0.0910996
27.3144,-0.308855
36.3506,4.53389
25.1916,0.136888
36.8514,4.70873
28.7647,-0.437978
30.8751,-0.0199208
27.7141,0.260611
29.1485,0.0437955
35.5128,3.56856
36.2266,4.07972
30.2574,0.169791
25.5728,0.124227
25.607,-0.0405734
27.6721,-0.428995
23.7818,-0.136058
34.7838,3.31486
23.7657,0.16473
33.8538,1.99782
29.0969,0.228323
29.7919,0.11768
36.8709,4.86185
34.5778,2.63899
38.6964,6.42623
24.354,0.170855
26.359,-0.0171775
42.885,11.0775
26.3536,0.000319426
27.1067,0.349008
35.4791,2.93652
20.8388,-0.0106538
29.367,0.0870437
33.3991,0.867808
21.1653,-0.0939107
32.7502,0.15012
33.4763,1.41237
25.8992,-0.354365
35.596,3.24608
26.0776,0.037345
37.2129,4.99612
27.5633,0.245396
31.0347,-0.0983528
30.3971,0.0762266
28.1292,-0.544909
42.1773,10.2129
25.0884,-0.0676404
23.5492,-0.223978
31.0393,-0.088814
33.7098,1.80055
34.2974,2.32445
42.8994,10.6901
36.5498,4.23255
34.8865,2.6103
30.6643,-0.0304041
32.9014,1.52231
41.8059,9.73384
44.6625,12.62
34.4218,2.42499
27.6489,-0.051348
36.3702,4.25287
37.8618,5.74278
37.5358,5.46956
28.5324,-0.0033743
29.2079,0.00329741
24.9797,-0.0330412
24.6876,-0.0801977
33.4927,1.64792
26.2295,0.0697333
28.987,0.0286957
31.2312,0.138288
33.082,1.48359
34.6751,3.00822
27.2421,0.121564
23.6786,-0.0902609
27.4323,0.130806
26.9504,-0.0726645
35.6766,3.89942
31.5703,0.329127
28.307,0.138875
39.1751,6.84573
29.6054,0.00421571
40.4975,8.8608
29.3937,0.086514
33.0439,0.990902
35.7936,3.60298
26.9423,0.307152
15.3814,-0.00318986
33.4588,1.40914
34.0625,2.45107
29.6918,-0.284283
38.5938,6.54714
25.0699,-0.00420213
29.9305,0.295257
32.3246,0.42194
26.8584,0.0961102
36.7725,4.85663
42.2632,10.2111
35.4458,3.4048
29.3091,0.126292
33.7265,1.86131
27.1431,0.020532
30.2882,-0.196726
24.7599,-0.0775369
31.0037,-0.369426
30.114,0.337083
35.499,3.65055
35.7621,3.61246
26.9883,-0.664445
31.4977,-0.105508
23.3269,-0.11865
25.1764,0.0867363
33.0759,0.591501
26.2259,-0.00113949
30.8284,-0.994595
40.356,8.29124
26.07,-0.00428872
34.6213,2.68424
28.7195,-0.156633
26.6252,0.412403
30.5455,-0.54755
32.1967,0.945371
38.1474,6.13731
23.145,-0.0192718
26.3574,0.213374
34.9668,3.2148
33.0535,1.10511
26.7302,0.173302
32.072,0.364184
32.8059,1.07161
30.2061,-0.10405
19.7236,0.019331
33.3558,1.27814
26.0828,-0.24429
32.9565,0.803467
29.2751,0.210343
34.1621,2.28357
26.497,-0.279277
29.6131,-0.0220163
39.9246,7.97376
25.9683,0.310467
30.1195,0.0359203
31.5238,0.341734
31.9425,0.45991
39.5609,7.56961
27.6875,0.23651
36.9356,4.87907
25.9982,0.190042
34.7237,2.34601
31.1512,0.361582
25.1708,0.17131
35.8252,4.10789
21.1244,-0.0254866
24.4771,0.0289867
28.3783,-0.155324
24.4063,0.163121
48.7444,16.5079
37.3741,5.40184
41.8815,9.8794
41.9783,9.97436
38.4006,5.97425
25.1363,-0.213566
27.5308,0.179778
41.0014,9.08067
30.4221,-0.148646
33.7631,1.82346
21.8008,0.181654
34.3567,2.46219
33.8895,2.12297
32.4375,0.621097
35.8515,3.67208
32.7166,1.2137
21.2377,0.0371396
34.9827,2.87091
33.8431,1.89154
23.594,0.0481705
20.4677,0.175226
29.5244,-0.531815
